Farm_ID,Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Crop_Type,Fertilizer_Usage_kg,Pesticide_Usage_kg,Crop_Yield_ton,Sustainability_Score
6133,6.632390387,42.93807615,26.78416346,72.836903,Wheat,122.5927486,15.44570378,6.883655315,0.79749991
6134,7.451803523,41.95955316,31.79702287,269.8217176,Wheat,180.77934,3.202033486,7.717345176,44.8044007
6135,7.029472966,30.70599519,32.69376539,278.3444169,Soybean,52.0715668,13.46982141,1.265805529,90.49626175
6136,5.690333417,38.63546879,23.51174809,78.57035201,Rice,95.91885097,18.59350697,3.33870487,49.1861219
6137,5.678615225,45.48740904,16.40517232,65.85108835,Soybean,128.8256416,8.254264158,1.500106721,64.44094923
6138,6.97053738,46.94855202,20.65343803,276.1502521,Rice,80.21037193,14.18961628,5.025649103,68.44068281
6139,7.291360466,21.05055133,31.3344546,227.0595254,Corn,53.09197803,2.258487573,8.733300711,14.2164485
6140,5.568923799,23.18125102,26.39467809,231.3173464,Soybean,148.4723673,16.36009937,1.316556297,85.75618834
6141,7.0505826,19.15897613,34.58111691,214.1575783,Corn,52.30663895,15.38987534,4.846458756,2.956169228
6142,5.70607475,35.81802833,20.74039,224.4593309,Corn,179.8995067,16.51879456,5.68682861,86.15154744
6143,5.801287876,44.58785715,22.63514938,135.2725265,Wheat,135.1408024,14.87743756,4.177775104,28.00311764
6144,6.112785567,16.04960525,34.47140198,208.1262625,Corn,198.0198164,10.26220225,1.695014104,52.52241916
6145,6.486224889,47.67601399,21.24529108,153.243987,Corn,96.11706268,4.500676519,3.03312964,67.3069745
6146,5.661241621,26.91462755,17.49232348,253.0490057,Wheat,64.18989427,18.62292205,8.409437061,8.584775899
6147,5.656173939,19.30701088,23.2181508,237.6697301,Soybean,64.09944644,19.33340414,3.27559899,30.65321469
6148,6.290093697,15.23279787,33.7867639,206.3157788,Wheat,183.5861509,18.97378116,5.83955363,25.7122639
6149,7.222535856,38.55608524,32.8281699,208.3673481,Rice,192.3984222,10.23644125,6.262643356,38.80188216
6150,5.559327003,16.27860362,29.15251905,264.117815,Soybean,111.7309239,12.9673709,6.200984131,92.72808654
6151,7.172168479,42.977767,21.70772223,261.4483802,Soybean,54.73507774,10.97150295,6.658422093,30.49764247
6152,6.457374753,14.5801882,25.74246735,181.5336933,Wheat,74.30025169,19.2820486,4.865382223,7.229532113
6153,5.566542506,15.69979454,15.29852178,247.0364853,Soybean,152.5451637,10.36762599,9.077278128,5.985045601
6154,6.066994821,36.05927162,24.38930711,67.64003436,Rice,147.6507179,19.80654228,4.129183111,90.25374032
6155,6.421137221,15.3180139,24.32385324,138.3776167,Wheat,173.6696851,15.47358925,7.42661704,42.59851127
6156,7.333762902,38.86238804,34.49432226,205.8921583,Rice,83.97723952,7.761872537,8.843974656,73.17419779
6157,7.489564701,30.16478488,15.70191864,75.91745394,Wheat,185.3396852,15.84195382,9.347081684,61.9537294
6158,5.893752336,45.09601776,15.97871882,115.3518999,Corn,157.8799585,14.88977225,5.62674241,8.108381829
6159,5.719046804,28.64042934,19.39509004,54.38445025,Rice,172.880434,16.06005739,3.022964514,2.524994849
6160,6.284294772,30.14957055,34.42781632,108.0997675,Soybean,99.3314718,3.125928898,7.581716178,71.39015663
6161,6.359204467,42.1563926,16.65461113,174.3841608,Corn,78.43957586,5.751940837,7.31189325,26.78573805
6162,7.355807764,13.62325945,20.26312045,152.1170839,Corn,63.19016726,16.28858912,6.444906525,21.24494421
6163,6.432190292,43.54922505,17.39195793,258.0342998,Soybean,98.3192236,15.14858693,9.684662004,48.69032269
6164,6.699729673,27.66138546,20.51316366,125.2951441,Soybean,146.0434002,8.771124841,7.939722997,54.3017145
6165,7.390313881,36.69647865,23.68854349,239.0259195,Soybean,105.929597,2.63441118,8.744061716,47.44433845
6166,7.141797805,14.26389704,17.23097601,148.1939333,Rice,176.8601714,6.209357551,7.22709053,76.49300122
6167,6.739378205,39.99156596,22.20574584,240.7434673,Corn,144.4923353,10.75737,3.26653955,77.11855438
6168,6.298541054,47.25285314,28.85640852,148.7720872,Wheat,135.5811214,7.285946496,2.981846684,6.94911744
6169,6.611218428,33.81984204,20.12589455,188.463459,Soybean,139.32294,14.76200993,9.166150082,64.85357893
6170,6.758268844,14.41855393,31.23208985,208.6481335,Soybean,87.65676924,8.693762605,5.018348717,86.59521716
6171,6.297638565,31.46347332,17.62262582,289.8658875,Rice,61.48565545,14.7049134,5.079850975,21.73928322
6172,7.342374922,39.71212783,34.17391799,55.25215054,Soybean,65.16137772,18.60284304,2.849501773,88.76797167
6173,7.433976889,33.28295565,34.67757284,173.1786947,Soybean,182.0219359,1.252592147,4.635601809,51.61870523
6174,6.616822083,28.66089566,16.15591399,296.2820545,Corn,85.28842243,1.509179772,9.253176924,65.52312284
6175,6.842222351,28.66803022,25.60234573,204.8171634,Soybean,112.3914947,6.629720562,5.650583518,6.219407699
6176,5.506214651,24.67050169,18.41079905,175.5393466,Corn,119.2752166,15.9194646,2.350409822,2.623266443
6177,5.910503678,14.86531983,22.07842423,212.083419,Corn,145.6356701,7.951545271,7.526723604,53.82377231
6178,7.31442518,35.75628329,25.50576393,241.7346669,Corn,179.6122268,5.23339264,1.906728858,60.48385273
6179,6.14985084,34.61813873,32.79870897,245.5314503,Soybean,181.547007,1.96690251,8.708455306,86.80442355
6180,5.614456953,10.22932952,21.5153298,184.4906757,Corn,85.87134387,15.33001852,5.225998783,92.76699552
6181,6.5463202,12.38046079,20.5669494,295.8848364,Rice,194.2922359,1.156091415,3.038854958,0.094222593
6182,6.179956764,47.50069505,17.49747057,250.6743547,Corn,125.9319096,1.090956045,8.137598562,55.74482253
6183,5.865401788,33.34269322,34.23615858,56.07313045,Rice,150.509847,8.577359332,3.392600099,96.1159617
6184,6.624910615,45.68353692,25.79827544,170.8078172,Soybean,97.42536699,11.02628226,2.540811126,84.58759217
6185,6.200314113,33.01281977,25.77675347,211.2189081,Corn,115.0162988,6.502262127,4.175107902,65.87227667
6186,7.392771649,28.77523336,31.93117939,141.0413006,Corn,182.7768487,9.701446782,9.749269834,6.173490005
6187,7.327789553,28.61140292,34.25225241,57.87393874,Wheat,180.7307584,6.524883035,5.67357511,64.68977497
6188,6.906186629,16.01071945,33.17180004,200.4623888,Rice,63.09503118,18.23056927,2.727849635,47.83448214
6189,5.612391515,14.79401599,18.9848425,166.7297069,Wheat,171.7194865,12.97098821,1.303655258,2.146260162
6190,5.679533703,17.05806256,33.43239707,65.7841294,Rice,184.9327648,11.16457937,1.485673584,62.93888134
6191,5.634561772,39.50820053,24.38426501,207.88136,Corn,131.2801635,6.529913131,1.144894721,23.30476174
6192,5.800756902,17.93187546,23.3240642,172.2466059,Wheat,135.7546229,12.89877655,3.636796047,79.47027999
6193,5.844058517,45.42736709,28.95992962,248.7593888,Rice,84.90842967,5.371831262,8.393405235,39.93323663
6194,6.777434628,36.26999884,15.10240094,98.78525264,Corn,123.1886566,3.124066555,4.073764378,22.82734746
6195,6.779329742,27.24368896,32.9290068,68.11646128,Rice,197.1196413,7.191404942,8.826596594,82.33200996
6196,6.136612697,33.48011528,26.20486642,82.97456038,Rice,161.5827476,18.06009823,2.088421433,9.203664824
6197,5.898443378,32.82392111,26.61217093,181.4811103,Wheat,128.0497334,4.95920083,1.730955717,17.17608972
6198,7.167317696,39.93811628,30.66031891,108.4409957,Rice,88.07226558,13.87561805,6.344800273,3.786053878
6199,6.331192153,48.14223587,25.58992988,56.01481657,Corn,173.7491493,12.33311901,3.587443967,62.41386698
6200,7.304025156,27.76222639,30.99500563,128.8634033,Wheat,166.103691,8.808428458,8.703187675,40.66321059
6201,6.457282367,43.06656301,15.49242776,184.4767131,Soybean,60.1959248,15.61080596,1.728326995,38.38131722
6202,6.743419606,25.12994972,32.84795723,73.9846888,Wheat,191.8611562,12.17623207,2.073619145,40.09356766
6203,7.171877051,14.00178423,18.54712608,270.8846251,Corn,71.61192569,13.46790296,5.762794956,18.75616152
6204,5.848195078,20.19038636,26.58294661,79.42408987,Soybean,87.72880233,15.9966964,3.692925639,2.521917789
6205,7.386993618,36.10539415,31.16008674,91.57038435,Corn,180.6419902,15.95948579,6.875433003,89.31084398
6206,7.413625946,25.7987669,33.39061965,299.9713689,Rice,55.17259707,15.80413585,5.264634471,69.57092536
6207,6.384376162,18.26948997,31.34600657,211.9864839,Rice,161.3984682,2.058590175,1.743117886,62.58099205
6208,5.515414971,23.27990632,26.16353334,97.91369534,Soybean,81.42732368,2.565881032,9.054857249,93.1535288
6209,6.333163761,31.8797031,15.98158136,257.4517426,Rice,199.1559969,2.349579846,5.625157001,13.63135306
6210,6.42821776,46.96819023,31.01640739,152.0772146,Soybean,175.3997143,14.98650329,1.485625875,48.67683549
6211,7.394132083,15.98104624,33.87697256,213.6569044,Soybean,123.8179849,4.640113358,2.00290311,8.011256967
6212,6.03594198,25.79506732,28.11878566,244.0975,Rice,125.0846001,4.516590253,7.548038074,93.8951838
6213,6.330067008,13.51528924,21.8743766,246.156148,Soybean,189.6980491,17.58708855,6.708915974,29.32020978
6214,6.172428076,29.09024946,33.24939916,98.09340114,Soybean,172.6812977,6.27960896,5.949472993,39.44689779
6215,6.379081242,25.78102417,23.61753464,264.1673538,Soybean,77.84812658,7.413765733,3.979631456,41.27102924
6216,7.346799609,13.72766261,26.46627866,221.8487855,Corn,64.93719649,2.253333956,8.44613887,13.38939346
6217,6.941170299,24.69198371,27.09136236,194.3774292,Soybean,87.27052039,4.555503883,5.850845731,82.1975147
6218,6.35482017,21.38663911,28.78353268,232.0406847,Rice,114.55814,1.140597301,3.971287969,65.02768716
6219,6.78839824,33.15380276,31.50479316,117.9479419,Soybean,158.2839865,3.595525031,3.304695596,26.17409076
6220,5.702666154,14.9698157,33.87383395,281.529786,Rice,137.0532853,2.076745732,5.771504673,59.28781636
6221,7.328858406,43.09625495,27.23816802,63.19793325,Corn,117.0847363,17.63447091,3.987442437,1.080626262
6222,7.052739202,34.77590234,16.140567,184.4383411,Rice,143.870438,4.092913965,2.824148221,89.61736728
6223,6.65008272,40.69068203,23.84908068,58.04736458,Soybean,159.0543644,19.28149874,5.019418518,56.68811378
6224,6.163616593,39.80369292,16.99112709,108.7664461,Soybean,126.7172525,8.282799601,4.080492224,4.194356592
6225,6.760330112,48.52928103,28.55033238,95.94888867,Soybean,109.4447959,9.082950508,8.516643751,19.14353797
6226,6.89798079,38.67218599,33.66550327,232.2052253,Soybean,65.31761006,4.893340285,6.916544582,56.26166324
6227,6.011142276,40.91349286,26.45131627,231.4641911,Corn,181.6141895,14.76113234,5.998790522,19.84826457
6228,6.564483612,38.50092786,21.57425331,182.7781971,Corn,105.3911142,1.958276846,2.577792169,39.60465397
6229,6.574433065,20.10876878,25.34007543,283.8839884,Soybean,199.1045719,3.060558513,7.806229117,97.1571966
6230,6.877941939,43.77165964,23.03754897,143.12051,Wheat,114.4771956,1.813469563,9.340689821,35.10105943
6231,6.278564933,17.31496873,19.35546515,125.9089467,Corn,134.9670822,16.62908192,7.049980111,68.96361942
6232,7.124773412,39.45640932,34.61219289,286.0558575,Wheat,163.3374727,1.285619642,9.743602525,28.72949065
6233,7.176149848,35.7566754,23.68833352,83.42316065,Wheat,73.67075577,18.19804078,8.031686875,48.44850162
6234,6.077766098,45.43425356,34.1161825,241.8298407,Rice,117.6332855,16.16765391,4.76542456,79.98725352
6235,7.389763331,37.22958384,34.56562471,226.4849961,Soybean,176.4413009,9.551420453,9.666724559,63.45457593
6236,6.395780457,36.84749653,28.77191055,61.97726408,Wheat,167.4681166,5.767146912,3.405147088,90.30337557
6237,6.040976226,21.55581401,19.98074712,174.8739651,Soybean,70.1915714,3.723695219,9.697834204,14.47441091
6238,6.120881047,20.7608076,25.35962451,98.96106176,Wheat,53.97655529,13.88338624,7.883269988,61.24781791
6239,5.572432771,36.60608719,18.49184705,255.4681769,Rice,191.4441833,2.552468494,4.316975349,53.27051445
6240,7.265618574,23.7117662,19.99992227,155.1699314,Rice,197.8018119,8.165792647,4.59508278,76.07513521
6241,5.915380817,37.987428,24.17506589,153.5388928,Rice,163.2226991,12.81914172,1.778671751,39.9988727
6242,6.499694447,13.9969112,29.63298096,217.4080377,Wheat,76.94353701,10.68955438,8.394272604,42.17395804
6243,6.213315312,45.25421723,27.07298989,255.7278404,Soybean,60.73078919,15.39775149,3.523818624,29.86070912
6244,6.766498424,40.48967315,17.9564409,192.9517933,Soybean,112.4000017,10.9253532,7.230249192,60.25782094
6245,6.299110352,12.11801317,27.66588406,75.28523752,Wheat,158.0539473,4.126950647,2.951222365,96.57216124
6246,6.311914142,33.79398085,28.27426948,208.7250929,Soybean,143.1599299,9.093969951,3.035364507,30.94767597
6247,7.215003606,34.80543001,32.60992276,168.3006837,Soybean,143.930054,5.801227535,9.722341733,30.96349924
6248,6.030877037,29.40439248,33.29651683,259.3816571,Rice,167.6607543,13.97855586,7.116883809,37.48558733
6249,6.904218751,47.41403902,24.63489694,100.944209,Soybean,194.226671,19.00128355,7.520966413,74.32584003
6250,5.539040565,24.89292017,15.36005144,254.042063,Wheat,184.3940783,8.855720021,4.124291552,46.81011925
6251,5.837605393,49.53458068,18.3324386,133.3570578,Rice,152.0680996,16.74823998,9.338246348,30.06181346
6252,5.670463425,24.02324961,22.72460303,212.7107447,Rice,117.1492149,18.18565621,6.788878198,13.95807535
6253,7.151326036,20.79044016,26.1605119,274.9869541,Soybean,84.50202959,6.698179794,1.780252555,55.09720694
6254,7.485732243,22.63866292,33.49204898,257.8058425,Corn,69.78507127,19.5514188,9.673787875,91.33133051
6255,5.74422581,10.89728912,33.95141068,167.7491567,Corn,165.1911657,18.16911569,1.395103887,36.39686834
6256,6.798957376,11.89393494,24.51681107,118.86402,Corn,127.8801445,13.33358409,1.210796656,50.92957323
6257,5.852187401,18.66624934,33.87349154,223.1973093,Rice,97.75769019,13.465749,4.068810953,11.26178185
6258,6.464144717,15.92073851,25.57621078,136.2912007,Soybean,181.3148371,5.034566346,9.911639394,63.0290978
6259,7.332835866,17.97118357,19.23056977,277.0476682,Rice,52.74646894,19.00198895,5.101661624,23.67979669
6260,5.698943779,21.69816702,22.58261404,295.1952175,Soybean,125.7021863,7.442024499,6.487940414,56.53796027
6261,5.912554384,21.12076217,22.59397235,81.78072678,Rice,163.7825272,12.51616711,7.741527165,61.14582934
6262,5.827552476,33.00079077,24.70563636,53.67796626,Wheat,130.7864237,17.77896484,4.503544933,26.70053457
6263,6.858873973,12.70150184,29.40443344,160.7822714,Rice,192.4542745,17.4493683,6.910910384,70.79143723
6264,6.33223884,21.21410165,34.87278607,192.0027061,Corn,113.0780532,5.659617501,7.012851321,23.04766723
6265,6.858494517,30.73126912,19.39894216,120.7916528,Soybean,128.7566222,12.03025771,2.891234668,39.83592982
6266,6.367348894,31.55386442,15.30933504,261.4288748,Corn,190.1650183,10.62988416,1.14431683,53.44035597
6267,6.77511286,20.92715421,20.02640135,232.3149806,Soybean,93.3433854,13.60643682,6.102936823,29.46568711
6268,6.958366758,24.2984466,30.58811598,119.6973082,Rice,153.474841,7.147913885,3.881307298,88.64488381
6269,7.06268159,39.37653158,19.1689073,239.0646248,Corn,165.3082766,2.921850865,1.921820342,77.80178734
6270,7.199180554,39.43416028,34.29939667,68.60584834,Rice,154.4786623,15.86000917,1.190381155,86.12559452
6271,6.038760881,27.80401544,20.81872184,260.7900653,Soybean,117.4846204,3.589147648,4.187540844,4.070238942
6272,6.480829186,11.2475588,26.37624106,202.727554,Corn,106.5511427,1.23841975,7.426776688,31.54159304
6273,6.74131404,44.24258014,26.754425,222.2621359,Rice,193.2847956,16.49788685,2.580795189,30.37705944
6274,6.624604547,35.43660552,16.26085483,71.69481265,Soybean,186.944354,4.125657729,3.06246646,80.6680881
6275,6.896262883,10.14462621,30.91513699,198.0955919,Corn,127.4024376,16.81678621,2.725025054,17.21444223
6276,6.45033006,44.29355441,17.01742356,156.0969071,Soybean,84.734852,19.91603321,6.913184965,73.12705252
6277,7.381156023,24.28655932,29.94099044,274.8986034,Soybean,113.9192012,9.163075424,2.775786711,75.61779621
6278,7.281278891,15.10173809,32.40279604,137.4290208,Rice,54.24426176,3.013810589,2.865406306,9.092242092
6279,6.449646145,42.37321796,21.82743783,158.1061584,Soybean,158.2765777,17.37887396,4.932531097,89.5521079
6280,7.385702152,37.78547852,26.14017203,127.5009656,Wheat,169.3886063,15.76237503,2.127319698,3.509918156
6281,6.371390044,46.20018585,24.09944613,166.2651231,Wheat,75.16865728,16.11269343,2.938887719,25.85635915
6282,5.585726734,39.70018961,26.79844709,281.5771862,Rice,60.34503612,10.32773466,8.858725436,85.26691067
6283,5.80854491,18.72593927,23.40483012,258.8942916,Wheat,133.9097501,4.585143661,7.315934461,9.804325962
6284,7.221632251,39.69822183,19.27416959,106.3523273,Wheat,132.2021369,14.05007564,2.578189648,28.52779733
6285,7.050117803,41.83445414,32.42355686,232.8573938,Wheat,186.7576839,14.10728967,3.231664625,35.87220851
6286,5.92653327,32.13820684,20.11248617,263.6067894,Wheat,101.323727,19.38804935,1.462810123,15.45179685
6287,5.559951254,41.1240522,28.54729224,289.5757172,Rice,75.60328672,3.831568092,7.22485462,58.31632624
6288,7.001482842,28.32952784,19.43776198,105.6022533,Wheat,183.8853283,16.95884503,9.189660983,72.50827808
6289,6.875332853,23.34845491,25.32796516,188.9829406,Soybean,107.2283701,13.47094164,5.889932296,49.3284094
6290,5.723420104,49.62450989,19.1279455,277.3962467,Wheat,169.1493693,12.59059842,8.789700739,60.61471793
6291,5.962027253,10.70786134,30.45359618,201.855574,Soybean,131.3330577,7.940209603,1.254935717,57.50973105
6292,6.308904979,41.57585903,29.89975418,211.0498536,Wheat,75.23295196,16.90474253,7.203760446,81.04000186
6293,5.718190351,49.01889282,16.34722951,127.650115,Soybean,87.28061694,17.69616738,4.228512101,28.75521294
6294,7.353556555,45.56375999,17.08161384,213.9829848,Corn,77.32437137,1.127681806,8.301189936,1.509156099
6295,5.699882859,25.75157639,15.42384344,221.0029413,Soybean,52.80081784,17.22777299,6.587429003,48.57157797
6296,5.766387257,36.93644705,16.80142167,52.42769297,Wheat,196.5399116,12.24968459,2.877056384,69.74886255
6297,6.014371966,44.04502874,33.05261041,51.59060863,Corn,117.6223178,13.14306121,7.451831439,86.10132403
6298,7.426595063,41.22309096,24.10739668,87.38541664,Corn,158.8123696,1.743689853,7.989098491,22.00296764
6299,6.203295729,35.61854215,23.02418145,62.11982471,Corn,170.6219951,8.712606604,1.769172633,0.674535165
6300,5.722391863,12.86288197,30.01456643,213.1949405,Soybean,187.1007667,17.08848749,1.363475275,72.55037423
6301,5.56830035,24.97449363,15.11632094,68.99379925,Wheat,126.3909693,13.17862199,7.663996836,53.96308348
6302,7.453545424,37.18212109,33.13780309,90.97706167,Corn,181.7980858,10.27573447,4.221560739,70.17081484
6303,6.095762522,20.29919653,28.6802096,138.4190859,Wheat,178.3285133,3.461041095,1.951410368,81.43880145
6304,5.999230683,41.98748795,32.25062129,166.3838294,Corn,82.38201516,11.82821228,2.678852119,24.79153848
6305,6.37168943,14.61602575,32.59011858,276.1745293,Rice,192.8411492,5.632031919,3.624334243,61.00527086
6306,6.012852229,28.68357488,16.64954526,126.0952938,Corn,141.0615417,12.213886,6.871248355,96.26754662
6307,6.860519407,31.42919964,28.68161339,73.32998935,Corn,119.9283493,4.230938361,8.366162965,23.77796859
6308,6.061709622,36.31899635,19.49940779,74.50910268,Wheat,190.2290021,6.44124899,6.816269308,46.54973398
6309,6.478049554,42.12183202,20.28135975,146.1472814,Rice,72.81807651,10.88603869,3.049832047,72.47506256
6310,6.286506178,13.08597161,21.77924626,76.85993531,Wheat,114.5707997,13.57249554,8.819248551,43.61168924
6311,7.128003956,35.14708068,22.50948339,271.6454916,Rice,195.2953883,9.337780659,5.177808394,83.74455179
6312,5.707546064,34.90603849,21.66378358,193.3333522,Rice,199.0399441,11.15005259,6.702762615,35.23938937
6313,6.759568504,14.92240375,19.3545829,233.6747021,Soybean,98.85879295,18.11992594,4.045979549,47.90119719
6314,5.611360047,40.74418728,25.73454615,199.3604675,Corn,59.17043577,12.30819323,1.52289928,39.61663787
6315,6.446138686,40.99555725,15.11856216,89.57572964,Rice,159.5617987,13.36404499,5.464455592,19.82929731
6316,7.197790442,44.34663056,25.90381508,100.2799396,Rice,121.3028094,11.19233236,7.596183597,3.443024869
6317,6.909930395,46.1568016,33.34344667,100.785289,Wheat,191.2736373,8.426300007,2.752528113,95.98162956
6318,6.743000655,18.09567695,25.11744239,187.8074539,Wheat,100.1417677,8.479155517,4.218352336,29.82916235
6319,5.625114183,31.6573282,30.4679599,279.9903905,Corn,172.9814473,19.31727837,9.199085985,21.19255488
6320,7.144380953,42.00628427,27.83421581,145.4910349,Rice,73.09055908,11.41621416,8.5033485,81.01802359
6321,5.879982015,17.48525121,19.18223163,235.2566095,Corn,133.9076444,6.033407462,6.579088906,9.468575017
6322,5.645696353,23.21199805,27.65154897,289.9436848,Rice,180.642706,4.325538845,2.435536876,7.41347527
6323,6.05652466,13.24651327,28.80088785,250.1686347,Rice,126.1825776,16.18004761,6.114843263,60.73044929
6324,5.806372459,27.52142574,23.23579129,254.9610827,Corn,64.94226701,11.88186688,4.066683017,35.24295023
6325,6.951219293,38.89523355,34.04119307,211.4149757,Rice,114.2118145,5.537916087,5.097765321,21.11397327
6326,5.767907139,21.97976218,20.74885284,89.55700433,Rice,102.323589,18.45494304,3.511301928,26.43439894
6327,5.658479514,22.85064375,25.4826417,57.25825801,Soybean,50.18738195,12.88642906,7.590753707,75.55513186
6328,5.731352945,24.54654643,21.62191258,104.4381118,Corn,171.7236811,9.05661222,9.555689521,98.06665545
6329,7.118356952,43.78772922,25.05556048,225.0191317,Soybean,88.75488956,17.3438928,1.052346665,26.5684417
6330,5.690591562,23.1050791,29.72444313,210.6581865,Rice,174.2387424,7.376308213,9.657422807,68.40082549
6331,6.635246391,11.22109881,23.3776944,78.55371882,Soybean,193.88148,15.31598704,9.880413605,80.8391299
6332,7.382703974,47.59232311,23.45227625,72.16200059,Soybean,56.98453659,16.0963908,6.764501616,41.92285402
6333,5.983239659,21.56152275,25.20396695,99.86994071,Wheat,158.0127673,2.750713361,3.640913453,21.71060977
6334,7.273364209,11.4019607,16.06847075,89.71864242,Rice,81.97401,3.946414876,8.061130369,85.12018511
6335,5.729435673,17.31483085,28.77487042,53.47645702,Soybean,192.9782851,9.71998585,6.340892247,6.804320408
6336,7.363050552,29.46538621,26.41346653,51.71493746,Rice,81.28908697,8.271690552,3.104511919,38.13797289
6337,6.876337178,43.02654796,15.15279592,70.81611,Soybean,131.5747878,9.46105095,2.382025863,52.11122687
6338,6.99173393,36.56885959,21.97668618,53.74793241,Corn,65.7145525,6.003861176,3.744135329,13.90840659
6339,7.43130339,27.99652748,32.90047656,243.5906026,Corn,116.7708785,11.9169881,3.808871669,17.65496019
6340,6.600445717,26.30686138,33.06009406,131.3518208,Soybean,89.79732513,15.30973489,6.60660887,81.59240491
6341,6.91636862,35.72513704,27.91338531,58.9964153,Soybean,93.51286224,15.75979425,5.690290581,94.02214814
6342,5.526340407,40.04803793,21.14108181,250.9470706,Rice,76.12232882,2.670772612,2.54130606,69.42047912
6343,7.209990301,15.80824492,26.20575803,135.3950632,Wheat,62.88367655,12.11637255,6.939589881,55.76392144
6344,6.758241693,13.25381315,31.40545038,275.7430269,Wheat,95.08887182,3.370788097,1.849868252,7.243727645
6345,6.981684089,20.79887202,23.37059108,81.98594659,Rice,98.43354336,8.654569306,5.763769997,96.3570367
6346,6.345814322,11.61722708,26.68498181,238.9444426,Rice,72.84795698,2.539392952,2.94298702,53.89652054
6347,7.281832658,23.90563578,22.44733373,160.0300122,Rice,169.273774,9.874797669,9.434934943,40.8641929
6348,6.487002296,34.16050025,31.73637111,229.6871608,Wheat,173.726323,16.66239685,5.221240182,61.16648897
6349,6.322471198,32.33248527,28.09145184,241.1267896,Wheat,69.86342108,4.223026934,9.650381141,30.82359968
6350,6.035572694,26.75144111,28.46301469,68.09717121,Soybean,141.5243874,16.45892824,9.498198981,0.814895902
6351,7.044830361,47.25134034,17.68079031,262.0597663,Rice,102.0643034,1.589940553,8.98389929,99.30846757
6352,6.223564922,17.91689985,15.77445697,232.1255546,Wheat,189.270686,6.109608829,3.689172142,63.52451881
6353,7.230264146,44.25289099,17.18124817,71.29621664,Soybean,99.67886683,7.367424464,6.323344973,84.80190846
6354,5.773408749,24.97521657,30.54386767,143.8762426,Rice,128.9243968,4.554955371,9.619563165,21.84088159
6355,7.271254574,49.26555337,25.31517712,122.5171665,Soybean,84.36757113,8.855471005,5.637287823,54.108519
6356,7.058890474,29.07819977,24.55734007,268.0119021,Soybean,128.6848738,18.02357761,1.560298915,81.28635511
6357,5.821332783,19.81994017,24.7764533,50.96519028,Soybean,122.6167774,6.905308098,5.426713174,33.75837781
6358,6.31871806,40.24138135,21.66667591,138.4887335,Rice,76.96073065,3.577521432,4.555016957,75.21711221
6359,6.120261299,21.5791844,27.70983063,189.0828133,Wheat,106.0794783,9.622109116,4.322463554,78.43826774
6360,5.715015009,46.97107818,29.3605832,277.3107304,Wheat,176.86937,2.10261936,3.750240523,93.17911468
6361,6.09995597,35.96722076,21.87457526,197.0138044,Rice,100.2178271,3.766543811,3.564323155,42.22458628
6362,5.804024319,22.35859256,17.84430391,128.7477353,Wheat,162.9958287,1.061165956,1.464058113,18.77009085
6363,7.371083262,40.43216424,25.72644162,137.9767129,Wheat,134.124257,14.57422276,7.417819632,31.95594023
6364,6.759776391,26.54807289,31.25818992,247.14249,Soybean,53.18542357,5.986503477,1.187721964,8.116225899
6365,6.094521477,21.32684188,18.81350957,274.2147277,Wheat,81.10849237,1.614316927,2.090850617,74.64032299
6366,6.676978181,19.13983388,21.97949967,127.390762,Corn,130.8551357,5.321269142,4.289020575,73.91844322
6367,7.147881629,23.87715833,32.37344217,252.5785953,Rice,190.840026,8.60059584,1.672024454,19.91590263
6368,5.909844252,33.82081843,33.78984209,221.6658623,Corn,194.3913457,11.75726723,5.437884327,89.58536965
6369,6.352991299,13.68059246,32.72534605,297.4998022,Corn,86.41924215,5.123559545,9.969224006,64.03541508
6370,6.385653474,34.56433213,18.34841376,156.5911266,Corn,74.01355469,18.08448227,8.458341535,35.7319447
6371,5.799768285,25.16537568,17.17935796,108.7149413,Wheat,77.9727905,13.50722959,7.322401519,52.70265484
6372,5.606950163,47.77198432,33.46258929,97.92882778,Corn,66.55751276,7.293837246,7.660776348,13.4490048
6373,5.647617028,47.4775247,26.89914425,59.05512355,Wheat,180.343867,19.64627945,2.381702177,42.38969311
6374,7.393771601,41.86520231,15.04019677,228.7910579,Wheat,176.4382285,4.643673236,3.770063713,58.12607067
6375,6.500552842,28.53863194,15.77120211,89.07008687,Soybean,175.253723,17.05523731,7.750114953,32.72922612
6376,6.2039792,47.99376274,26.18757134,238.2682562,Rice,99.02995095,12.31826778,4.60775915,66.27461335
6377,5.687847874,26.27199037,34.99106557,188.7100592,Soybean,54.83517612,8.127048491,1.750802359,5.643678449
6378,5.544599868,32.75232046,18.19366257,217.4756528,Soybean,109.9968708,16.84157014,9.984996599,85.13931297
6379,6.98361165,18.2042068,25.10044708,149.7605879,Wheat,99.95542192,9.440438778,2.368027156,43.52499615
6380,7.349572643,41.93339054,27.75643472,162.4542965,Wheat,112.5032834,4.667301271,1.8069837,77.46006429
6381,6.780576703,15.58056237,30.91186501,283.4053452,Rice,165.5151585,17.89269404,4.990825262,58.05179143
6382,5.741784173,29.41304927,29.25766152,227.5318217,Rice,80.49173002,10.72786061,3.815309454,13.04244541
6383,6.042804456,42.27303512,31.53394073,174.1317875,Rice,115.2107004,9.876566694,5.188595491,7.035216172
